tree_id;tree_code;genus;species;dbh;ht;longitude;latitude
2302;AS-ZA-09;Castanea;sativa;299.2;18;-6.58674;42.09350
2303;AS-ZA-10;Castanea;sativa;334.2;23;-6.60438;42.10705
2304;AS-ZA-11;Abies;pinsapo;112;22;-6.33757;42.13888
2305;AS-AV-02;Quercus;ilex spp. ballota;198.9;9;-4.96064;40.70767
2306;AS-BU-17;Quercus;petraea;136.2;25.5;-3.51662;43.06777
2307;AS-BU-33;Quercus;petraea;202.1;24.5;-3.80911;43.01364
2308;AS-BU-34;Quercus;petraea;252.4;16.5;-3.08380;42.13313
2309;AS-BU-35;Pinus;pinea;116.8;18.5;-3.87470;41.62498
2310;AS-BU-36;Juniperus;oxycedrus;127.6;8.5;-3.50324;42.14427
2311;AS-BU-37;Salix;alba;171.6;20.5;-3.36905;41.78869
2312;AS-BU-39;Quercus;faginea;154.1;13.5;-3.53860;42.63530
2313;AS-BU-40;Quercus;robur;210.4;13;-3.91998;42.94117
2314;AS-LE-03;Taxus;baccata;168.7;18;-6.51730;42.34611
2315;AS-LE-04;Taxus;baccata;154.7;14.8;-6.52239;42.46709
2316;AS-LE-07;Quercus;petraea;211.4;24.5;-4.92654;42.99090
2317;AS-LE-09;Castanea;sativa;299.2;18.5;-6.50151;42.84201
2318;AS-LE-10;Castanea;sativa;509.3;30;-6.79666;42.72021
2319;AS-LE-11;Crateagus;monogyna;79.6;9.5;-5.25579;43.03114
2320;AS-LE-12;Abies;nordmanniana;88.5;23.5;-5.32369;42.86480
2321;AS-AV-05;Quercus;suber;179.2;15.5;-5.01306;40.14412
2322;AS-AV-19;Pinus;nigra;149.9;25.5;-5.16266;40.22558
2323;AS-BU-06;Taxus;baccata;191;12;-3.43690;42.79338
2324;AS-BU-15;Juniperus;thurifera;173.5;9;-3.20667;41.94648
2325;AS-BU-28;Quercus;pyrenaica;217.7;16.5;-3.29508;42.33106
2326;AS-AV-16;Pinus;pinea;152.2;16;-4.39747;40.50365
2327;AS-BU-05;Taxus;baccata;164.6;12;-3.43546;42.78943
2328;AS-BU-19;Fagus;sylvatica;113;21.5;-3.00057;42.94120
2329;AS-BU-29;Morus;nigra;0;6.5;-3.95961;42.05656
2330;AS-LE-13;Fagus;sylvatica;200.5;23.5;-5.15952;43.08472
2331;AS-LE-18;Quercus;ilex;185.6;22.5;-6.78385;42.56241
2332;AS-PA-07;Taxus;baccata;149.3;13;-4.55163;42.83805
2333;AS-PA-08;Taxus;baccata;130.8;13.5;-4.55166;42.83805
2334;AS-PA-09;Taxus;baccata;121;16;-4.55155;42.83812
2335;AS-PA-10;Quercus;petraea;313.5;17;-4.47707;42.91604
2336;AS-PA-16;Ulmus;minor;120;15;-4.74594;42.89514
2337;AS-PA-17;Pinus;sylvestris;110.8;29;-4.26217;42.88684
2338;AS-PA-18;Cedrus;sp.;163;24;-4.26257;42.88621
2339;AS-PA-20;Quercus;petraea;199.9;17;-4.52611;42.95845
2340;AS-PA-24;Quercus;ilex ssp. ballota;114.3;16;-4.55430;42.04358
2341;AS-SA-03;Pinus;sylvestris;106.3;22.5;-6.13745;40.45754
2342;AS-SA-05;Taxus;baccata;87.5;14.5;-6.14777;40.46109
